# started_at=2025-12-14T01:53:18+03:00
# cmd: sar -B 1
# app_pid=1101786

Linux 6.1.0-35-amd64 (WL-c5bd0aca) 	12/14/2025 	_x86_64_	(12 CPU)

01:53:18 AM  pgpgin/s pgpgout/s   fault/s  majflt/s  pgfree/s pgscank/s pgscand/s pgsteal/s    %vmeff
01:58:08 AM      0.00    436.00 119417.00      0.00 135769.00      0.00      0.00      0.00      0.00
01:58:09 AM      0.00    676.00 111781.00      1.00 128077.00      0.00      0.00      0.00      0.00
01:58:10 AM      0.00   1272.00 141110.00      0.00 292135.00      0.00      0.00      0.00      0.00
01:58:11 AM      0.00    636.00 118855.00      0.00  86339.00      0.00      0.00      0.00      0.00
01:58:12 AM      0.00    456.00 130473.00      0.00 152076.00      0.00      0.00      0.00      0.00
01:58:13 AM      0.00    460.00 135922.00      0.00  98474.00      0.00      0.00      0.00      0.00
01:58:14 AM      0.00    980.00 143537.00      0.00 137729.00      0.00      0.00      0.00      0.00
01:58:15 AM      0.00   2392.00 108737.00      0.00 118883.00      0.00      0.00      0.00      0.00
01:58:16 AM      0.00    656.00 111996.00      0.00 115090.00      0.00      0.00      0.00      0.00
01:58:17 AM      0.00    976.00 119651.00      0.00  88922.00      0.00      0.00      0.00      0.00
01:58:18 AM      0.00    648.00 124235.00      0.00 219571.00      0.00      0.00      0.00      0.00
01:58:19 AM      0.00    692.00 121279.00      0.00 126827.00      0.00      0.00      0.00      0.00
01:58:20 AM      0.00    660.00 113217.00      0.00 114850.00      0.00      0.00      0.00      0.00
01:58:21 AM      0.00    716.00 121590.00      0.00  98517.00      0.00      0.00      0.00      0.00
01:58:22 AM      0.00    416.00 110983.00      0.00 100253.00      0.00      0.00      0.00      0.00
01:58:23 AM      0.00    428.00 124762.00      0.00 116609.00      0.00      0.00      0.00      0.00
01:58:24 AM      0.00    440.00 108944.00      0.00  96976.00      0.00      0.00      0.00      0.00
01:58:25 AM      0.00    896.00 121675.00      0.00 148954.00      0.00      0.00      0.00      0.00
01:58:26 AM      0.00    504.00 132539.00      0.00  95527.00      0.00      0.00      0.00      0.00
01:58:27 AM      0.00   2304.00 117370.00      0.00  96140.00      0.00      0.00      0.00      0.00
01:58:28 AM      0.00    328.00 111839.00      0.00 150155.00      0.00      0.00      0.00      0.00
01:58:29 AM      0.00    308.91 109055.45      0.00 115723.76      0.00      0.00      0.00      0.00
01:58:30 AM      0.00  26848.00 137582.00      0.00 109786.00      0.00      0.00      0.00      0.00
01:58:31 AM      0.00    324.00 119893.00      0.00 108711.00      0.00      0.00      0.00      0.00
01:58:32 AM      0.00   2248.00 133299.00      0.00 108387.00      0.00      0.00      0.00      0.00
01:58:33 AM      0.00    756.00 112379.00      0.00 100416.00      0.00      0.00      0.00      0.00
01:58:34 AM      0.00    396.00 125664.00      0.00 336272.00      0.00      0.00      0.00      0.00
01:58:35 AM      0.00    740.00 140064.00      0.00 114507.00      0.00      0.00      0.00      0.00
01:58:36 AM      0.00    620.00 117461.00      0.00 162094.00      0.00      0.00      0.00      0.00
01:58:37 AM      0.00    376.00 116889.00      0.00  75401.00      0.00      0.00      0.00      0.00
01:58:38 AM      0.00    648.00 129090.00      0.00 128856.00      0.00      0.00      0.00      0.00
01:58:39 AM      0.00    368.00 109843.00      0.00 115311.00      0.00      0.00      0.00      0.00
01:58:40 AM      0.00    788.00 120072.00      0.00  93720.00      0.00      0.00      0.00      0.00
01:58:41 AM      0.00    480.00 118271.00      0.00 118348.00      0.00      0.00      0.00      0.00
01:58:42 AM      0.00   2384.00 130970.00      0.00 107204.00      0.00      0.00      0.00      0.00
01:58:43 AM      0.00    748.00 113431.00      0.00 129426.00      0.00      0.00      0.00      0.00
01:58:44 AM      0.00    860.00 132687.00      0.00 114541.00      0.00      0.00      0.00      0.00
01:58:45 AM      0.00    848.00 130497.00      0.00 149505.00      0.00      0.00      0.00      0.00
01:58:46 AM      0.00    436.00 132429.00      0.00  89194.00      0.00      0.00      0.00      0.00
01:58:47 AM      0.00   1576.00 104510.00      0.00  88471.00      0.00      0.00      0.00      0.00
01:58:48 AM      0.00    384.00 125034.00      0.00 154302.00      0.00      0.00      0.00      0.00
01:58:49 AM      0.00    784.00 127791.00      0.00  93039.00      0.00      0.00      0.00      0.00
01:58:50 AM      0.00    536.00 105830.00      0.00 115764.00      0.00      0.00      0.00      0.00
01:58:51 AM      0.00  13968.00 111852.00      0.00 139125.00      0.00      0.00      0.00      0.00
01:58:52 AM      0.00    744.00 150743.00      0.00  95799.00      0.00      0.00      0.00      0.00
01:58:53 AM      0.00   1424.00 104692.00      0.00 112784.00      0.00      0.00      0.00      0.00
01:58:54 AM      0.00    292.00 107447.00      0.00  98451.00      0.00      0.00      0.00      0.00
01:58:55 AM      0.00    920.00 119822.00      0.00 136711.00      0.00      0.00      0.00      0.00
01:58:56 AM      0.00   4604.00  94878.00      0.00 105005.00      0.00      0.00      0.00      0.00
01:58:57 AM      0.00    380.00 111577.00      0.00 105715.00      0.00      0.00      0.00      0.00
01:58:58 AM      0.00    816.00 125326.00      0.00  87253.00      0.00      0.00      0.00      0.00
01:58:59 AM      0.00    332.00 112702.00      0.00 129553.00      0.00      0.00      0.00      0.00
01:59:00 AM      0.00  15048.00 112840.00      0.00  99905.00      0.00      0.00      0.00      0.00
01:59:01 AM      0.00    740.00 113927.00      0.00 110783.00      0.00      0.00      0.00      0.00
01:59:02 AM      0.00   1476.00 130417.00      0.00 124695.00      0.00      0.00      0.00      0.00
01:59:03 AM      0.00    560.00 114683.00      0.00 103311.00      0.00      0.00      0.00      0.00
01:59:04 AM      0.00    256.00 116457.00      0.00 134443.00      0.00      0.00      0.00      0.00
01:59:05 AM      0.00    840.00 112545.00      0.00  72937.00      0.00      0.00      0.00      0.00
01:59:06 AM      0.00   2284.00 113865.00      0.00 134060.00      0.00      0.00      0.00      0.00
01:59:07 AM      0.00    444.00 125134.00      0.00 516030.00      0.00      0.00      0.00      0.00
01:59:08 AM      0.00    324.00 113336.00      0.00  71808.00      0.00      0.00      0.00      0.00
01:59:09 AM      0.00    544.00 126071.00      0.00 138041.00      0.00      0.00      0.00      0.00
01:59:10 AM      0.00    768.00 112373.00      0.00 120648.00      0.00      0.00      0.00      0.00
01:59:11 AM      0.00   1480.00 111736.00      0.00 110427.00      0.00      0.00      0.00      0.00
01:59:12 AM      0.00   1016.00 131845.00      0.00  92847.00      0.00      0.00      0.00      0.00
01:59:13 AM      0.00    368.00 130988.00      0.00 123039.00      0.00      0.00      0.00      0.00
01:59:14 AM      0.00    440.00 113510.00      0.00 122270.00      0.00      0.00      0.00      0.00
01:59:15 AM      0.00    640.00 117497.00      0.00 110844.00      0.00      0.00      0.00      0.00
01:59:16 AM      0.00  12700.00 133848.00      0.00 142463.00      0.00      0.00      0.00      0.00
01:59:17 AM      0.00    804.00 118081.00      0.00 116956.00      0.00      0.00      0.00      0.00
01:59:18 AM      0.00    364.00 113112.00      0.00 103131.00      0.00      0.00      0.00      0.00
01:59:19 AM      0.00    780.00 145039.00      0.00 118853.00      0.00      0.00      0.00      0.00
01:59:20 AM      0.00    760.00 136347.00      0.00 123103.00      0.00      0.00      0.00      0.00
01:59:21 AM      0.00   1976.00 120493.00      0.00  95085.00      0.00      0.00      0.00      0.00
01:59:22 AM      0.00    940.00 139799.00      0.00 162262.00      0.00      0.00      0.00      0.00
01:59:23 AM      0.00   1872.00 110330.00      0.00 112577.00      0.00      0.00      0.00      0.00
01:59:24 AM      0.00   1280.00 124052.00      0.00  84429.00      0.00      0.00      0.00      0.00
01:59:25 AM      0.00   1916.00 122415.00      0.00 355969.00      0.00      0.00      0.00      0.00
01:59:26 AM      0.00   1236.00 111972.00      0.00  98251.00      0.00      0.00      0.00      0.00
01:59:27 AM      0.00   1696.00 120282.00      0.00 118012.00      0.00      0.00      0.00      0.00
01:59:28 AM      0.00   1647.52 111455.45      0.00  99812.87      0.00      0.00      0.00      0.00
01:59:29 AM      0.00    992.00 116763.00      0.00 120084.00      0.00      0.00      0.00      0.00
01:59:30 AM      0.00   1420.00 108070.00      0.00  84618.00      0.00      0.00      0.00      0.00
01:59:31 AM      0.00   8516.00 113340.00      0.00 112767.00      0.00      0.00      0.00      0.00
01:59:32 AM      0.00   2676.00 131821.00      0.00 202383.00      0.00      0.00      0.00      0.00
01:59:33 AM      0.00   3380.00 142052.00      0.00 116750.00      0.00      0.00      0.00      0.00
01:59:34 AM      0.00   1364.00 113083.00      0.00 108861.00      0.00      0.00      0.00      0.00
01:59:35 AM      0.00   1416.00 117563.00      0.00 106283.00      0.00      0.00      0.00      0.00
01:59:36 AM      0.00  16792.00 114329.00      0.00  93581.00      0.00      0.00      0.00      0.00
01:59:37 AM      0.00    708.00 114755.00      0.00 125851.00      0.00      0.00      0.00      0.00
01:59:38 AM      0.00    560.00 116272.00      0.00 131945.00      0.00      0.00      0.00      0.00
01:59:39 AM      0.00    724.00 105860.00      0.00 127940.00      0.00      0.00      0.00      0.00
01:59:40 AM      0.00    632.00 122113.00      0.00  94390.00      0.00      0.00      0.00      0.00
01:59:41 AM      0.00   6596.00 133278.00      0.00  99976.00      0.00      0.00      0.00      0.00
01:59:42 AM      0.00   3032.00  92684.00      0.00  92255.00      0.00      0.00      0.00      0.00
01:59:43 AM      0.00    420.00 149641.00      0.00 122380.00      0.00      0.00      0.00      0.00
01:59:44 AM      0.00    552.00 128691.00      0.00 129373.00      0.00      0.00      0.00      0.00
01:59:45 AM      0.00    664.00 128526.00      0.00 128448.00      0.00      0.00      0.00      0.00
01:59:46 AM      0.00    760.00 127067.00      0.00 127928.00      0.00      0.00      0.00      0.00
01:59:47 AM      0.00   1656.00 139409.00      0.00  82050.00      0.00      0.00      0.00      0.00
01:59:48 AM      0.00    632.00 108917.00      0.00 114595.00      0.00      0.00      0.00      0.00
01:59:49 AM      0.00    636.00 140466.00      0.00 143318.00      0.00      0.00      0.00      0.00
01:59:50 AM      0.00   1076.00 120615.00      0.00 125364.00      0.00      0.00      0.00      0.00
01:59:51 AM      0.00    644.00 106867.00      0.00 109817.00      0.00      0.00      0.00      0.00
01:59:52 AM      0.00    952.00 144674.00      0.00  89428.00      0.00      0.00      0.00      0.00
01:59:53 AM      0.00   1580.00 109931.00      0.00 114386.00      0.00      0.00      0.00      0.00
01:59:54 AM      0.00    832.00 110771.00      0.00 106098.00      0.00      0.00      0.00      0.00
01:59:55 AM      0.00    408.00 112700.00      0.00 100910.00      0.00      0.00      0.00      0.00
01:59:56 AM      0.00  17832.00 129353.00      0.00 404819.00      0.00      0.00      0.00      0.00
01:59:57 AM      0.00    620.00 109501.00     10.00 103221.00      0.00      0.00      0.00      0.00
01:59:58 AM      0.00   1188.00 127245.00      0.00 154002.00      0.00      0.00      0.00      0.00
01:59:59 AM      0.00   1744.00 120636.00      0.00 109176.00      0.00      0.00      0.00      0.00
02:00:00 AM      0.00  15020.00 142144.00      0.00 124261.00      0.00      0.00      0.00      0.00
02:00:01 AM      0.00   1676.00 147920.00      0.00 114422.00      0.00      0.00      0.00      0.00
02:00:02 AM      0.00   1748.00 138160.00      0.00 111692.00      0.00      0.00      0.00      0.00
02:00:03 AM      0.00   1672.00 178949.00      0.00 180077.00      0.00      0.00      0.00      0.00
02:00:04 AM      0.00    548.00 144125.00      0.00  97924.00      0.00      0.00      0.00      0.00
02:00:05 AM      0.00    904.00 109658.00      0.00 136582.00      0.00      0.00      0.00      0.00
02:00:06 AM      0.00    388.00 115632.00      0.00 100837.00      0.00      0.00      0.00      0.00
02:00:07 AM      0.00    652.00 143341.00      0.00 127450.00      0.00      0.00      0.00      0.00
02:00:08 AM      0.00   1100.00 109210.00      0.00 123367.00      0.00      0.00      0.00      0.00
02:00:09 AM      0.00   1096.00 135365.00      0.00 110741.00      0.00      0.00      0.00      0.00
02:00:10 AM      0.00    544.00 129818.00      0.00  93802.00      0.00      0.00      0.00      0.00
02:00:11 AM      0.00   4788.00 111223.00      0.00 136939.00      0.00      0.00      0.00      0.00
02:00:12 AM      0.00   1116.00 133949.00      0.00 321740.00      0.00      0.00      0.00      0.00
02:00:13 AM      0.00    544.00  96188.00      0.00 110669.00      0.00      0.00      0.00      0.00
02:00:14 AM      0.00    584.00 116881.00      0.00  95437.00      0.00      0.00      0.00      0.00
02:00:15 AM      0.00   1420.00 106161.00      0.00 120394.00      0.00      0.00      0.00      0.00
02:00:16 AM      0.00    624.00 117844.00      0.00  96624.00      0.00      0.00      0.00      0.00
02:00:17 AM      0.00    752.00 138639.00      0.00 123876.00      0.00      0.00      0.00      0.00
02:00:18 AM      0.00    864.00 127852.00      0.00  98795.00      0.00      0.00      0.00      0.00
02:00:19 AM      0.00    520.00 133817.00      0.00 138543.00      0.00      0.00      0.00      0.00
02:00:20 AM      0.00   1044.00 138846.00      0.00 107667.00      0.00      0.00      0.00      0.00
02:00:21 AM      0.00  19916.00 107034.00      0.00 123713.00      0.00      0.00      0.00      0.00
02:00:22 AM      0.00    428.00 102131.00      1.00 105117.00      0.00      0.00      0.00      0.00
02:00:23 AM      0.00    928.00 117023.00      0.00 113671.00      0.00      0.00      0.00      0.00
02:00:24 AM      0.00    780.00 105926.00      0.00  96065.00      0.00      0.00      0.00      0.00
02:00:25 AM      0.00    860.00 128650.00      0.00 136827.00      0.00      0.00      0.00      0.00
02:00:26 AM      0.00   2972.00 137822.00      0.00  99509.00      0.00      0.00      0.00      0.00
02:00:27 AM      0.00    648.00 111328.00      0.00  84572.00      0.00      0.00      0.00      0.00
02:00:28 AM      0.00    480.00 115682.00      0.00 321065.00      0.00      0.00      0.00      0.00
02:00:29 AM      0.00    740.00 112227.00      0.00 102193.00      0.00      0.00      0.00      0.00
02:00:30 AM      0.00    728.00 131655.00      0.00 118070.00      0.00      0.00      0.00      0.00
02:00:31 AM      0.00   7732.00 113546.00      0.00 131349.00      0.00      0.00      0.00      0.00
02:00:32 AM      0.00    728.00 117718.00      0.00  95332.00      0.00      0.00      0.00      0.00
02:00:33 AM      0.00    508.00 102408.00      0.00 106707.00      0.00      0.00      0.00      0.00
02:00:34 AM      0.00    840.00 125119.00      0.00 100626.00      0.00      0.00      0.00      0.00
02:00:35 AM      0.00    376.00 120144.00      0.00 137563.00      0.00      0.00      0.00      0.00
02:00:36 AM      0.00   1768.00 116351.00      0.00  79658.00      0.00      0.00      0.00      0.00
02:00:37 AM      0.00   2340.00 112038.00      0.00 217377.00      0.00      0.00      0.00      0.00
02:00:38 AM      0.00    716.00 132506.00      0.00 113427.00      0.00      0.00      0.00      0.00
02:00:39 AM      0.00   1152.00 107483.00      0.00 116067.00      0.00      0.00      0.00      0.00
