# started_at=2025-12-14T01:53:18+03:00
# cmd: sar -b 1
# app_pid=1101786

Linux 6.1.0-35-amd64 (WL-c5bd0aca) 	12/14/2025 	_x86_64_	(12 CPU)

01:53:18 AM       tps      rtps      wtps      dtps   bread/s   bwrtn/s   bdscd/s
01:59:22 AM    145.00      0.00    145.00      0.00      0.00   1880.00      0.00
01:59:23 AM    260.40      0.00    260.40      0.00      0.00   3706.93      0.00
01:59:24 AM    219.00      0.00    219.00      0.00      0.00   2560.00      0.00
01:59:25 AM    314.00      0.00    314.00      0.00      0.00   4224.00      0.00
01:59:26 AM    147.00      0.00    147.00      0.00      0.00   2080.00      0.00
01:59:27 AM    265.00      0.00    265.00      0.00      0.00   3392.00      0.00
01:59:28 AM    233.00      0.00    233.00      0.00      0.00   3448.00      0.00
01:59:29 AM    140.00      0.00    140.00      0.00      0.00   1976.00      0.00
01:59:30 AM    228.00      0.00    228.00      0.00      0.00   2728.00      0.00
01:59:31 AM    298.00      0.00    298.00      0.00      0.00  17032.00      0.00
01:59:32 AM    494.00      0.00    494.00      0.00      0.00   5520.00      0.00
01:59:33 AM    582.00      0.00    582.00      0.00      0.00   6760.00      0.00
01:59:34 AM    201.00      0.00    201.00      0.00      0.00   2824.00      0.00
01:59:35 AM    230.00      0.00    230.00      0.00      0.00   2824.00      0.00
01:59:36 AM   1597.00      0.00   1597.00      0.00      0.00  33440.00      0.00
01:59:37 AM     98.00      0.00     98.00      0.00      0.00   1400.00      0.00
01:59:38 AM     77.00      0.00     77.00      0.00      0.00   1064.00      0.00
01:59:39 AM    108.00      0.00    108.00      0.00      0.00   1480.00      0.00
01:59:40 AM     95.00      0.00     95.00      0.00      0.00   1296.00      0.00
01:59:41 AM    709.00      0.00    709.00      0.00      0.00  13112.00      0.00
01:59:42 AM    530.00      0.00    530.00      0.00      0.00   6040.00      0.00
01:59:43 AM     72.00      0.00     72.00      0.00      0.00    840.00      0.00
01:59:44 AM     73.00      0.00     73.00      0.00      0.00   1104.00      0.00
01:59:45 AM    101.00      0.00    101.00      0.00      0.00   1456.00      0.00
01:59:46 AM    108.00      0.00    108.00      0.00      0.00   1392.00      0.00
01:59:47 AM    330.00      0.00    330.00      0.00      0.00   3320.00      0.00
01:59:48 AM     90.00      0.00     90.00      0.00      0.00   1256.00      0.00
01:59:49 AM    124.00      0.00    124.00      0.00      0.00   1968.00      0.00
01:59:50 AM    101.00      0.00    101.00      0.00      0.00   1456.00      0.00
01:59:51 AM     96.00      0.00     96.00      0.00      0.00   1288.00      0.00
01:59:52 AM    141.00      0.00    141.00      0.00      0.00   1904.00      0.00
01:59:53 AM    313.00      0.00    313.00      0.00      0.00   3320.00      0.00
01:59:54 AM     99.00      0.00     99.00      0.00      0.00   1504.00      0.00
01:59:55 AM     65.00      0.00     65.00      0.00      0.00    880.00      0.00
01:59:56 AM   1531.00      0.00   1531.00      0.00      0.00  35600.00      0.00
01:59:57 AM    103.00      0.00    103.00      0.00      0.00   1368.00      0.00
01:59:58 AM    149.00      0.00    149.00      0.00      0.00   2248.00      0.00
01:59:59 AM    343.00      0.00    343.00      0.00      0.00   3488.00      0.00
02:00:00 AM   1399.00      0.00   1399.00      0.00      0.00  30064.00      0.00
02:00:01 AM    199.00      0.00    199.00      0.00      0.00   3352.00      0.00
02:00:02 AM    220.00      0.00    220.00      0.00      0.00   3568.00      0.00
02:00:03 AM    206.00      0.00    206.00      0.00      0.00   3336.00      0.00
02:00:04 AM     77.00      0.00     77.00      0.00      0.00   1032.00      0.00
02:00:05 AM    125.00      0.00    125.00      0.00      0.00   1784.00      0.00
02:00:06 AM     66.00      0.00     66.00      0.00      0.00    896.00      0.00
02:00:07 AM     81.00      0.00     81.00      0.00      0.00   1184.00      0.00
02:00:08 AM    160.00      0.00    160.00      0.00      0.00   2368.00      0.00
02:00:09 AM    162.00      0.00    162.00      0.00      0.00   2248.00      0.00
02:00:10 AM     65.00      0.00     65.00      0.00      0.00    864.00      0.00
02:00:11 AM    738.00      0.00    738.00      0.00      0.00   9576.00      0.00
02:00:12 AM    144.00      0.00    144.00      0.00      0.00   2232.00      0.00
02:00:13 AM     79.00      0.00     79.00      0.00      0.00   1112.00      0.00
02:00:14 AM     91.00      0.00     91.00      0.00      0.00   1144.00      0.00
02:00:15 AM    190.00      0.00    190.00      0.00      0.00   3000.00      0.00
02:00:16 AM     88.00      0.00     88.00      0.00      0.00   1112.00      0.00
02:00:17 AM    107.00      0.00    107.00      0.00      0.00   1480.00      0.00
02:00:18 AM    118.00      0.00    118.00      0.00      0.00   1880.00      0.00
02:00:19 AM     68.00      0.00     68.00      0.00      0.00    912.00      0.00
02:00:20 AM    164.00      0.00    164.00      0.00      0.00   2168.00      0.00
02:00:21 AM   1654.00      0.00   1654.00      0.00      0.00  39768.00      0.00
02:00:22 AM     72.00      0.00     72.00      0.00      0.00    928.00      0.00
02:00:23 AM    121.00      0.00    121.00      0.00      0.00   1920.00      0.00
02:00:24 AM     83.00      0.00     83.00      0.00      0.00   1456.00      0.00
02:00:25 AM    126.00      0.00    126.00      0.00      0.00   1784.00      0.00
02:00:26 AM    527.00      0.00    527.00      0.00      0.00   5904.00      0.00
02:00:27 AM     76.00      0.00     76.00      0.00      0.00   1224.00      0.00
02:00:28 AM     68.00      0.00     68.00      0.00      0.00   1024.00      0.00
02:00:29 AM    105.00      0.00    105.00      0.00      0.00   1416.00      0.00
02:00:30 AM    116.00      0.00    116.00      0.00      0.00   1432.00      0.00
02:00:31 AM    186.00      0.00    186.00      0.00      0.00  15464.00      0.00
02:00:32 AM     94.00      0.00     94.00      0.00      0.00   1456.00      0.00
02:00:33 AM     71.00      0.00     71.00      0.00      0.00   1040.00      0.00
02:00:34 AM    119.80      0.00    119.80      0.00      0.00   1639.60      0.00
02:00:35 AM     57.00      0.00     57.00      0.00      0.00    936.00      0.00
02:00:36 AM    278.00      0.00    278.00      0.00      0.00   3352.00      0.00
02:00:37 AM    415.00      0.00    415.00      0.00      0.00   4704.00      0.00
02:00:38 AM    112.00      0.00    112.00      0.00      0.00   1608.00      0.00
02:00:39 AM    158.00      0.00    158.00      0.00      0.00   2104.00      0.00
02:00:40 AM     90.00      0.00     90.00      0.00      0.00   1376.00      0.00
02:00:41 AM     81.00      0.00     81.00      0.00      0.00   1096.00      0.00
02:00:42 AM   1603.00      0.00   1603.00      0.00      0.00  37696.00      0.00
02:00:43 AM     87.00      0.00     87.00      0.00      0.00   1544.00      0.00
02:00:44 AM     46.00      0.00     46.00      0.00      0.00    600.00      0.00
02:00:45 AM    108.00      0.00    108.00      0.00      0.00   1440.00      0.00
02:00:46 AM    153.00      0.00    153.00      0.00      0.00   2136.00      0.00
02:00:47 AM    501.00      0.00    501.00      0.00      0.00   5584.00      0.00
02:00:48 AM     78.00      0.00     78.00      0.00      0.00   1104.00      0.00
02:00:49 AM    180.00      0.00    180.00      0.00      0.00   2808.00      0.00
02:00:50 AM     71.00      0.00     71.00      0.00      0.00   1136.00      0.00
02:00:51 AM     89.00      0.00     89.00      0.00      0.00   1152.00      0.00
02:00:52 AM    144.00      0.00    144.00      0.00      0.00   1984.00      0.00
02:00:53 AM    101.00      0.00    101.00      0.00      0.00   1408.00      0.00
02:00:54 AM    113.00      0.00    113.00      0.00      0.00   1608.00      0.00
02:00:55 AM     95.00      0.00     95.00      0.00      0.00   1352.00      0.00
02:00:56 AM    198.00      0.00    198.00      0.00      0.00   3080.00      0.00
02:00:57 AM    169.00      0.00    169.00      0.00      0.00   2480.00      0.00
02:00:58 AM    678.00      0.00    678.00      0.00      0.00   9168.00      0.00
02:00:59 AM    172.00      0.00    172.00      0.00      0.00   2736.00      0.00
02:01:00 AM    348.00      0.00    348.00      0.00      0.00   4728.00      0.00
02:01:01 AM   2428.00      0.00   2428.00      0.00      0.00  59680.00      0.00
02:01:02 AM    117.00      0.00    117.00      0.00      0.00   2152.00      0.00
02:01:03 AM    134.00      0.00    134.00      0.00      0.00   1784.00      0.00
02:01:04 AM    146.00      0.00    146.00      0.00      0.00   1784.00      0.00
02:01:05 AM    289.00      0.00    289.00      0.00      0.00   4440.00      0.00
02:01:06 AM    290.00      0.00    290.00      0.00      0.00   4640.00      0.00
02:01:07 AM     77.00      0.00     77.00      0.00      0.00   1312.00      0.00
02:01:08 AM    184.00      0.00    184.00      0.00      0.00   2904.00      0.00
02:01:09 AM     86.00      0.00     86.00      0.00      0.00   1320.00      0.00
02:01:10 AM    119.00      0.00    119.00      0.00      0.00   9488.00      0.00
02:01:11 AM    592.00      0.00    592.00      0.00      0.00  10400.00      0.00
02:01:12 AM     82.00      0.00     82.00      0.00      0.00   1160.00      0.00
02:01:13 AM     95.00      0.00     95.00      0.00      0.00   1344.00      0.00
02:01:14 AM    147.00      0.00    147.00      0.00      0.00   2336.00      0.00
02:01:15 AM     61.00      0.00     61.00      0.00      0.00    984.00      0.00
02:01:16 AM    541.00      0.00    541.00      0.00      0.00  15592.00      0.00
02:01:17 AM    103.00      0.00    103.00      0.00      0.00   1432.00      0.00
02:01:18 AM     78.00      0.00     78.00      0.00      0.00    992.00      0.00
02:01:19 AM    102.00      0.00    102.00      0.00      0.00   1296.00      0.00
02:01:20 AM    183.00      0.00    183.00      0.00      0.00   2720.00      0.00
02:01:21 AM   1610.00      0.00   1610.00      0.00      0.00  37936.00      0.00
02:01:22 AM     90.00      0.00     90.00      0.00      0.00   1312.00      0.00
02:01:23 AM    108.00      0.00    108.00      0.00      0.00   1560.00      0.00
02:01:24 AM     98.00      0.00     98.00      0.00      0.00   1232.00      0.00
02:01:25 AM     93.00      0.00     93.00      0.00      0.00   1296.00      0.00
02:01:26 AM     59.00      0.00     59.00      0.00      0.00    800.00      0.00
02:01:27 AM    520.00      0.00    520.00      0.00      0.00   6120.00      0.00
02:01:28 AM     83.00      0.00     83.00      0.00      0.00   1168.00      0.00
02:01:29 AM     77.00      0.00     77.00      0.00      0.00   1008.00      0.00
02:01:30 AM     87.00      0.00     87.00      0.00      0.00   1088.00      0.00
02:01:31 AM    247.00      0.00    247.00      0.00      0.00  16200.00      0.00
02:01:32 AM    306.00      0.00    306.00      0.00      0.00   3192.00      0.00
02:01:33 AM     90.00      0.00     90.00      0.00      0.00   1216.00      0.00
02:01:34 AM    101.00      0.00    101.00      0.00      0.00   1408.00      0.00
02:01:35 AM    101.00      0.00    101.00      0.00      0.00   1528.00      0.00
02:01:36 AM     68.00      0.00     68.00      0.00      0.00   1120.00      0.00
02:01:37 AM     93.00      0.00     93.00      0.00      0.00   1296.00      0.00
02:01:38 AM    119.00      0.00    119.00      0.00      0.00   1736.00      0.00
02:01:39 AM    317.00      0.00    317.00      0.00      0.00   3184.00      0.00
02:01:40 AM     95.00      0.00     95.00      0.00      0.00   1680.00      0.00
02:01:41 AM    102.00      0.00    102.00      0.00      0.00   1352.00      0.00
02:01:42 AM   1748.00      0.00   1748.00      0.00      0.00  38960.00      0.00
02:01:43 AM     89.00      0.00     89.00      0.00      0.00   1264.00      0.00
02:01:44 AM    302.00      0.00    302.00      0.00      0.00   3112.00      0.00
02:01:45 AM     94.00      0.00     94.00      0.00      0.00   1304.00      0.00
02:01:46 AM     83.00      0.00     83.00      0.00      0.00   1144.00      0.00
02:01:47 AM    220.00      0.00    220.00      0.00      0.00  21344.00      0.00
02:01:48 AM     93.00      0.00     93.00      0.00      0.00   1632.00      0.00
02:01:49 AM    281.00      0.00    281.00      0.00      0.00   2832.00      0.00
02:01:50 AM    133.00      0.00    133.00      0.00      0.00   1768.00      0.00
02:01:51 AM    186.00      0.00    186.00      0.00      0.00   2568.00      0.00
02:01:52 AM    179.00      0.00    179.00      0.00      0.00   2808.00      0.00
02:01:53 AM     87.00      0.00     87.00      0.00      0.00   1336.00      0.00
02:01:54 AM    103.00      0.00    103.00      0.00      0.00   1256.00      0.00
02:01:55 AM    411.00      0.00    411.00      0.00      0.00   4760.00      0.00
02:01:56 AM     61.00      0.00     61.00      0.00      0.00    840.00      0.00
02:01:57 AM     93.00      0.00     93.00      0.00      0.00   1208.00      0.00
02:01:58 AM    130.00      0.00    130.00      0.00      0.00   1704.00      0.00
02:01:59 AM     89.00      0.00     89.00      0.00      0.00   1336.00      0.00
02:02:00 AM    306.00      0.00    306.00      0.00      0.00   3080.00      0.00
02:02:01 AM   2352.00      0.00   2352.00      0.00      0.00  62752.00      0.00
02:02:02 AM    110.00      0.00    110.00      0.00      0.00   1680.00      0.00
02:02:03 AM     49.00      0.00     49.00      0.00      0.00    864.00      0.00
02:02:04 AM     83.00      0.00     83.00      0.00      0.00   1096.00      0.00
02:02:05 AM    130.00      0.00    130.00      0.00      0.00   1952.00      0.00
02:02:06 AM    390.00      0.00    390.00      0.00      0.00   4352.00      0.00
02:02:07 AM    113.00      0.00    113.00      0.00      0.00   1496.00      0.00
02:02:08 AM     98.00      0.00     98.00      0.00      0.00   1416.00      0.00
02:02:09 AM     84.00      0.00     84.00      0.00      0.00   1152.00      0.00
02:02:10 AM     64.00      0.00     64.00      0.00      0.00    896.00      0.00
02:02:11 AM    163.00      0.00    163.00      0.00      0.00   2416.00      0.00
02:02:12 AM    359.00      0.00    359.00      0.00      0.00   3672.00      0.00
02:02:13 AM     98.00      0.00     98.00      0.00      0.00   1232.00      0.00
02:02:14 AM     63.00      0.00     63.00      0.00      0.00    928.00      0.00
02:02:15 AM    125.00      0.00    125.00      0.00      0.00   1744.00      0.00
02:02:16 AM    145.00      0.00    145.00      0.00      0.00  14456.00      0.00
02:02:17 AM    341.00      0.00    341.00      0.00      0.00   3720.00      0.00
02:02:18 AM    150.00      0.00    150.00      0.00      0.00   2200.00      0.00
02:02:19 AM     65.00      0.00     65.00      0.00      0.00    856.00      0.00
02:02:20 AM     52.00      0.00     52.00      0.00      0.00    904.00      0.00
02:02:21 AM    132.00      0.00    132.00      0.00      0.00   2016.00      0.00
02:02:22 AM   1961.00      0.00   1961.00      0.00      0.00  40200.00      0.00
02:02:23 AM    141.00      0.00    141.00      0.00      0.00   2016.00      0.00
02:02:24 AM     80.00      0.00     80.00      0.00      0.00   1160.00      0.00
02:02:25 AM    124.00      0.00    124.00      0.00      0.00   1592.00      0.00
02:02:26 AM     90.00      0.00     90.00      0.00      0.00   1320.00      0.00
